"time","summary","icon","sunriseTime","sunsetTime","moonPhase","precipIntensity","precipIntensityMax","precipIntensityMaxTime","precipProbability","precipType","temperatureHigh","temperatureHighTime","temperatureLow","temperatureLowTime","apparentTemperatureHigh","apparentTemperatureHighTime","apparentTemperatureLow","apparentTemperatureLowTime","dewPoint","humidity","pressure","windSpeed","windGust","windGustTime","windBearing","cloudCover","uvIndex","uvIndexTime","visibility","ozone","temperatureMin","temperatureMinTime","temperatureMax","temperatureMaxTime","apparentTemperatureMin","apparentTemperatureMinTime","apparentTemperatureMax","apparentTemperatureMaxTime","country","province","date","precipAccumulation"
1582185600,"Clear throughout the day.","clear-day",1582209120,1582249260,0.92,0.0156,0.0362,1582222800,0.07,"rain",26.59,1582239420,12.75,1582296600,26.31,1582239420,13.02,1582296600,7.89,0.6,1018.3,1.09,4.15,1582243260,243,0.04,6,1582229100,16.093,292.1,8.89,1582206960,26.59,1582239420,9.16,1582206960,26.31,1582239420,"US","Orange County, CA",2020-02-20,NA
1582272000,"Clear throughout the day.","clear-day",1582295460,1582335720,0.96,0.0143,0.0379,1582340460,0.11,"rain",24.76,1582320840,13.08,1582382820,24.48,1582320840,13.35,1582382820,7.21,0.52,1016.4,1.7,5.63,1582340100,178,0.28,5,1582315140,16.093,304.2,12.75,1582296600,24.76,1582320840,13.02,1582296600,24.48,1582320840,"US","Orange County, CA",2020-02-21,NA
1582358400,"Possible drizzle in the morning.","rain",1582381800,1582422180,0.99,0.1044,0.5704,1582412100,0.7,"rain",16.73,1582408080,12.45,1582467060,16.45,1582408080,12.72,1582467060,9.81,0.73,1017.6,1.76,5.64,1582361880,185,0.49,4,1582401840,16.093,332.3,13.05,1582435500,16.73,1582408080,13.32,1582435500,16.45,1582408080,"US","Orange County, CA",2020-02-22,NA
1582444800,"Partly cloudy throughout the day.","rain",1582468140,1582508640,0.02,0.0228,0.1091,1582449060,0.3,"rain",18.63,1582501440,8.16,1582555440,18.35,1582501440,8.43,1582555440,9.92,0.75,1023.5,1.3,3.92,1582505340,217,0.4,4,1582488600,16.093,322.2,10.54,1582527600,18.63,1582501440,10.81,1582527600,18.35,1582501440,"US","Orange County, CA",2020-02-23,NA
1582531200,"Clear throughout the day.","clear-day",1582554480,1582595100,0.05,0.0124,0.0358,1582588800,0.12,"rain",21.31,1582583880,10,1582634760,21.03,1582583880,10.27,1582634760,10.15,0.78,1021.8,1.26,4.83,1582581840,238,0.08,5,1582575000,16.093,304,8.16,1582555440,21.31,1582583880,8.43,1582555440,21.03,1582583880,"US","Orange County, CA",2020-02-24,NA
1582617600,"Clear throughout the day.","clear-day",1582640760,1582681560,0.08,0.0131,0.0337,1582646340,0.05,"rain",28.84,1582670100,14.4,1582728780,28.56,1582670100,14.67,1582728780,-1.13,0.37,1022.1,2.39,8.46,1582657740,61,0.03,6,1582661100,15.966,300.2,10,1582634760,28.84,1582670100,10.27,1582634760,28.56,1582670100,"US","Orange County, CA",2020-02-25,NA
1582704000,"Clear throughout the day.","clear-day",1582727100,1582767960,0.11,0.0102,0.0324,1582780020,0.04,"rain",27.83,1582759920,14.28,1582797240,27.55,1582759920,14.55,1582797240,-5.63,0.17,1024.4,1.79,6.1,1582753680,59,0.05,6,1582747380,16.093,295.8,14.4,1582728780,27.83,1582759920,14.67,1582728780,27.55,1582759920,"US","Orange County, CA",2020-02-26,NA
1582790400,"Partly cloudy throughout the day.","partly-cloudy-day",1582813440,1582854420,0.14,0.0057,0.0353,1582828140,0.01,"rain",28.97,1582833960,16.14,1582898340,28.69,1582833960,16.41,1582898340,-1.74,0.22,1020.9,1.64,4.75,1582811700,77,0.47,4,1582831200,16.093,297.4,14.28,1582797240,28.97,1582833960,14.55,1582797240,28.69,1582833960,"US","Orange County, CA",2020-02-27,NA
1582876800,"Partly cloudy throughout the day.","partly-cloudy-day",1582899780,1582940880,0.17,0,0,1582909260,0,NA,30.12,1582923480,11.62,1582985340,29.84,1582923480,11.89,1582985340,-1.1,0.23,1019.2,1.65,6.23,1582934160,175,0.56,5,1582921020,16.093,294,15.52,1582959600,30.12,1582923480,15.79,1582959600,29.84,1582923480,"US","Orange County, CA",2020-02-28,NA
1582963200,"Clear throughout the day.","clear-day",1582986120,1583027340,0.2,0.0123,0.0403,1583038620,0.07,"rain",21.57,1583009640,12.89,1583074560,21.29,1583009640,13.16,1583074560,6.97,0.57,1017.4,1.9,6.47,1583012400,180,0.25,5,1583007180,16.093,297.8,11.62,1582985340,21.57,1583009640,11.89,1582985340,21.29,1583009640,"US","Orange County, CA",2020-02-29,NA
1583049600,"Possible drizzle in the evening and overnight.","rain",1583072400,1583113800,0.23,0.0412,0.1788,1583118000,0.47,"rain",15.3,1583085120,9.31,1583149740,15.02,1583085120,9.58,1583149740,7.88,0.7,1014.7,2.25,7.6,1583085120,196,0.65,4,1583092080,16.093,340.4,10.47,1583131200,15.3,1583085120,10.74,1583131200,15.02,1583085120,"US","Orange County, CA",2020-03-01,NA
1583136000,"Clear throughout the day.","rain",1583158740,1583200260,0.26,0.0187,0.0933,1583136000,0.37,"rain",21.62,1583191200,13.97,1583241900,21.34,1583191200,14.24,1583241900,1.81,0.44,1011.9,1.94,7.97,1583189340,15,0.1,5,1583179800,16.093,363.7,9.31,1583149740,21.62,1583191200,9.58,1583149740,21.34,1583191200,"US","Orange County, CA",2020-03-02,NA
1583222400,"Clear throughout the day.","clear-day",1583245080,1583286660,0.3,0.0131,0.0329,1583223060,0.03,"rain",26.43,1583272860,9.21,1583332920,26.15,1583272860,9.48,1583332920,-2.33,0.26,1013.6,1.87,5.93,1583269260,191,0,6,1583265660,16.093,333.7,13.28,1583305200,26.43,1583272860,13.55,1583305200,26.15,1583272860,"US","Orange County, CA",2020-03-03,NA
1583308800,"Clear throughout the day.","clear-day",1583331420,1583373120,0.33,0.0104,0.0389,1583366400,0.06,"rain",21.16,1583355480,10.04,1583417640,20.88,1583355480,10.31,1583417640,9.63,0.73,1019.3,1.51,5.59,1583360880,194,0.18,6,1583352300,16.093,334.1,9.21,1583332920,21.16,1583355480,9.48,1583332920,20.88,1583355480,"US","Orange County, CA",2020-03-04,NA
1583395200,"Partly cloudy throughout the day.","partly-cloudy-day",1583417700,1583459580,0.37,0.009,0.0346,1583413620,0.07,"rain",26.01,1583448900,10.79,1583500020,25.73,1583448900,11.06,1583500020,11.18,0.73,1019.5,1.24,4.5,1583449740,246,0.48,5,1583438340,16.091,331.5,10.04,1583417640,26.01,1583448900,10.31,1583417640,25.73,1583448900,"US","Orange County, CA",2020-03-05,NA
1583481600,"Partly cloudy throughout the day.","partly-cloudy-day",1583504040,1583546040,0.4,0.0167,0.0369,1583489580,0.08,"rain",21.08,1583531520,13.09,1583582700,20.8,1583531520,13.36,1583582700,11.45,0.81,1016.4,1.65,5.15,1583528520,216,0.53,5,1583525220,15.774,326,10.79,1583500020,21.08,1583531520,11.06,1583500020,20.8,1583531520,"US","Orange County, CA",2020-03-06,NA
1583568000,"Partly cloudy throughout the day.","partly-cloudy-day",1583590380,1583632500,0.44,0.029,0.0764,1583593440,0.19,"rain",18.67,1583614860,10.28,1583677560,18.39,1583614860,10.55,1583677560,9.05,0.68,1016,1.92,7.17,1583618640,221,0.64,5,1583611260,16.093,326.9,13.09,1583582700,18.67,1583614860,13.36,1583582700,18.39,1583614860,"US","Orange County, CA",2020-03-07,NA
1583654400,"Clear throughout the day.","partly-cloudy-day",1583676660,1583718900,0.48,0.016,0.0552,1583654400,0.24,"rain",18.62,1583705220,9.47,1583754420,18.34,1583705220,9.41,1583754960,8,0.67,1016.9,1.48,6.1,1583711340,212,0.35,5,1583697960,16.093,357.2,10.28,1583677560,18.62,1583705220,10.55,1583677560,18.34,1583705220,"US","Orange County, CA",2020-03-08,NA
1583737200,"Light rain overnight.","partly-cloudy-day",1583763000,1583805360,0.52,0.0115,0.0348,1583737500,0.07,"rain",23.05,1583793120,13.97,1583838780,22.77,1583793120,14.24,1583838780,6.41,0.56,1018.2,1.63,7.3,1583810340,131,0.61,4,1583784240,16.093,355.1,9.47,1583754420,23.05,1583793120,9.41,1583754960,22.77,1583793120,"US","Orange County, CA",2020-03-09,NA
1583823600,"Clear throughout the day.","partly-cloudy-day",1583850600,1583892600,0.56,0.0181,0.0535,1583827020,0.05,"snow",11.62,1583877300,-0.25,1583938320,11.35,1583877240,-1.78,1583938440,-3.11,0.65,1023.8,1.76,3.11,1583884020,182,0.33,4,1583873280,16.093,344.3,-3.05,1583830740,11.62,1583877300,-5.79,1583830800,11.35,1583877240,"US","Oregon",2020-03-10,0.1
1583910000,"Mostly cloudy throughout the day.","partly-cloudy-day",1583936880,1583979060,0.6,0.0183,0.0555,1583953200,0.12,"rain",6.85,1583971200,-3.13,1584023760,4.52,1583971980,-5.54,1584023640,-1.87,0.71,1022.3,2.03,4.55,1583957880,277,0.55,4,1583958060,16.093,319.8,-0.25,1583938320,6.85,1583971200,-1.82,1583992800,4.52,1583971980,"US","Oregon",2020-03-11,NA
1583996400,"Clear throughout the day.","clear-day",1584023160,1584065520,0.63,0.0184,0.0519,1584014460,0.02,"rain",10.61,1584052800,-0.7,1584107340,10.47,1584052680,-0.43,1584107340,-7.09,0.51,1023.8,1.56,3.4,1584056700,6,0.1,5,1584043980,16.093,322.6,-3.13,1584023760,10.61,1584052800,-5.54,1584023640,10.47,1584052680,"US","Oregon",2020-03-12,NA
1584082800,"Snow (5–13 cm.) starting in the afternoon.","snow",1584109440,1584152040,0.67,0.3776,1.3594,1584140460,0.66,"snow",4.77,1584123000,-2.17,1584197520,2.28,1584122520,-4.98,1584190980,-5.04,0.66,1008.5,1.56,5.86,1584132480,213,0.58,3,1584129660,11.59,377.4,-0.96,1584165600,4.77,1584123000,-2.95,1584165600,2.28,1584122520,"US","Oregon",2020-03-13,5.9
1584169200,"Possible light snow (2–6 cm.) in the morning.","snow",1584195720,1584238500,0.71,0.2938,0.853,1584179520,0.66,"snow",1.57,1584216240,-7.44,1584283560,-1.28,1584216240,-13.28,1584283080,-5.36,0.76,1010.5,2.63,9.06,1584252000,138,0.73,3,1584216660,10.344,380.3,-5.6,1584252000,1.57,1584216240,-10.74,1584252000,-1.28,1584216240,"US","Oregon",2020-03-14,6.4
1584255600,"Partly cloudy throughout the day.","partly-cloudy-day",1584282000,1584324960,0.74,0.0356,0.1365,1584327780,0.14,"snow",1.79,1584309300,-3.37,1584345720,-2.51,1584309420,-8.56,1584339060,-9.77,0.63,1017.5,4.42,12,1584267060,86,0.49,4,1584304020,16.09,396.2,-7.44,1584283560,1.79,1584309300,-13.28,1584283080,-2.51,1584309420,"US","Oregon",2020-03-15,1
1584342000,"Partly cloudy throughout the day.","partly-cloudy-day",1584368340,1584411420,0.78,0.0367,0.3441,1584414000,0.09,"snow",6.92,1584395100,-1.69,1584456120,3.78,1584395100,-4.9,1584450840,-4.8,0.67,1019.1,4.17,12.11,1584412200,77,0.39,4,1584390120,16.093,371.8,-3.37,1584345720,6.92,1584395100,-8.48,1584342000,3.78,1584395100,"US","Oregon",2020-03-16,0.3
1584428400,"Clear throughout the day.","clear-day",1584454620,1584497940,0.81,0.0321,0.0668,1584508800,0.06,"rain",9.12,1584481200,-0.84,1584524100,8.16,1584475320,-0.57,1584524100,-3.56,0.62,1011.3,2.21,4.92,1584428400,111,0.18,5,1584475920,15.919,343.7,-1.69,1584456120,9.12,1584481200,-4.9,1584450840,8.16,1584475320,"US","Oregon",2020-03-17,NA
1583812800,"Possible drizzle in the afternoon.","rain",1583839740,1583881920,0.55,0.0621,0.1598,1583873400,0.64,"rain",17.55,1583866980,0.55,1583927280,17.27,1583866980,-0.34,1583924160,6.89,0.68,1018.3,3.48,13.21,1583862720,231,0.81,3,1583859780,16.093,349.4,9.32,1583895600,17.55,1583866980,7.39,1583895600,17.27,1583866980,"US","Pennsylvania",2020-03-10,NA
1583899200,"Mostly cloudy throughout the day.","partly-cloudy-day",1583926020,1583968380,0.59,0.0199,0.053,1583953260,0.08,"rain",11.07,1583955060,2.57,1583993220,10.79,1583955060,2.84,1583993220,0.97,0.72,1020.3,1.55,10.03,1583900580,350,0.48,3,1583948820,16.093,385.4,0.55,1583927280,11.07,1583955060,-0.34,1583924160,10.79,1583955060,"US","Pennsylvania",2020-03-11,NA
1583985600,"Light rain overnight.","partly-cloudy-day",1584012300,1584054840,0.63,0.0165,0.0487,1584014340,0.13,"rain",14.78,1584042780,7.81,1584093120,14.5,1584042780,6.62,1584086520,4.12,0.76,1017.6,2.11,11.18,1584064860,133,0.74,3,1584033360,16.093,357.8,2.57,1583993220,14.78,1584042780,2.84,1583993220,14.5,1584042780,"US","Pennsylvania",2020-03-12,NA
1584072000,"Light rain in the morning.","rain",1584098640,1584141300,0.67,0.2405,0.9272,1584083220,0.9,"rain",16.59,1584122880,2.57,1584186300,16.31,1584122880,0.29,1584184740,4.43,0.69,1012.6,4.12,15,1584122760,251,0.51,5,1584121980,12.67,337.9,7.81,1584093120,16.59,1584122880,6.17,1584154800,16.31,1584122880,"US","Pennsylvania",2020-03-13,NA
1584158400,"Partly cloudy throughout the day.","partly-cloudy-day",1584184920,1584227760,0.7,0.0196,0.0511,1584158400,0.1,"rain",12.47,1584212460,2.35,1584269580,12.22,1584211020,0.43,1584269580,-4.04,0.46,1027.9,2.49,10.58,1584158400,292,0.45,4,1584203580,16.093,307.8,2.57,1584186300,12.47,1584212460,0.29,1584184740,12.22,1584211020,"US","Pennsylvania",2020-03-14,NA
1584244800,"Clear throughout the day.","rain",1584271260,1584314220,0.74,0.0461,0.2781,1584248460,0.38,"rain",11.23,1584302220,-2.17,1584357960,11.04,1584301680,-3.96,1584356160,-1.84,0.63,1031.9,2.56,10.03,1584327360,26,0.4,5,1584294180,15.395,325.5,2.35,1584269580,11.23,1584302220,0.03,1584327600,11.04,1584301680,"US","Pennsylvania",2020-03-15,NA
1584331200,"Clear throughout the day.","clear-day",1584357540,1584400680,0.77,0.0148,0.0458,1584366960,0.02,"rain",11.07,1584386880,3.58,1584440220,10.93,1584387300,1.58,1584441480,-5.74,0.49,1031.7,2.77,11.03,1584412200,131,0.26,5,1584378120,16.093,349,-2.17,1584357960,11.07,1584386880,-3.96,1584356160,10.93,1584387300,"US","Pennsylvania",2020-03-16,NA
1584417600,"Overcast throughout the day.","rain",1584443820,1584487140,0.8,0.0679,0.1831,1584421740,0.47,"rain",12.02,1584474540,-0.39,1584531000,11.74,1584474540,-0.12,1584531000,3.82,0.81,1022.6,2.8,11.08,1584417600,226,0.87,3,1584465660,16.093,345.6,3.58,1584440220,12.02,1584474540,1.58,1584441480,11.74,1584474540,"US","Pennsylvania",2020-03-17,NA
1583568000,"Light rain until evening.","rain",1583591820,1583633100,0.44,0.2429,0.5886,1583617320,0.94,"rain",6.33,1583617920,-0.48,1583679300,4.03,1583617920,-0.21,1583679300,1.84,0.89,1012.4,1.62,5.09,1583621760,244,0.77,2,1583612220,11.378,396.7,1.32,1583650800,6.33,1583617920,1.59,1583650800,4.03,1583617920,"US","Pierce County, WA",2020-03-07,NA
1583654400,"Mostly cloudy throughout the day.","rain",1583678100,1583719560,0.48,0.0305,0.0983,1583654820,0.42,"rain",7.91,1583707920,-2.17,1583764920,6.1,1583707980,-4.03,1583764860,-0.32,0.8,1019.3,1.47,3.86,1583719500,351,0.68,2,1583698620,15.15,416.8,-0.48,1583679300,7.91,1583707920,-0.25,1583733180,6.1,1583707980,"US","Pierce County, WA",2020-03-08,NA
1583737200,"Clear throughout the day.","clear-day",1583764380,1583806020,0.52,0.0174,0.0509,1583748180,0.14,"rain",10.24,1583794680,0.73,1583831460,9.33,1583794680,-1.23,1583833740,-2.31,0.69,1024.5,1.52,2.72,1583805480,46,0.16,3,1583784840,16.093,387.9,-2.17,1583764920,10.24,1583794680,-4.03,1583764860,9.33,1583794680,"US","Pierce County, WA",2020-03-09,NA
1583564400,"Clear throughout the day.","clear-day",1583588760,1583630940,0.44,0.022,0.0567,1583620320,0.04,"rain",27.79,1583617860,13.47,1583674500,27.51,1583617860,13.74,1583674500,0.06,0.3,1013.4,4.18,9.67,1583621700,190,0.2,7,1583610180,16.093,303.2,12.48,1583588340,27.79,1583617860,12.75,1583588340,27.51,1583617860,"US","Pinal County, AZ",2020-03-07,NA
1583650800,"Partly cloudy throughout the day.","partly-cloudy-day",1583675100,1583717340,0.48,0.0421,0.5026,1583694000,0.13,"rain",21.81,1583708160,9.58,1583755320,21.53,1583708160,8.86,1583755200,4.07,0.43,1014,3.09,7.66,1583705340,211,0.36,6,1583694600,16.093,316.1,13.47,1583674500,21.81,1583708160,13.74,1583674500,21.53,1583708160,"US","Pinal County, AZ",2020-03-08,NA
1583737200,"Clear throughout the day.","clear-day",1583761380,1583803800,0.52,0.0193,0.0575,1583748240,0.07,"rain",25.73,1583794560,13.76,1583834640,25.45,1583794560,14.03,1583834640,3.56,0.47,1018.8,2.12,5.14,1583797440,165,0.29,7,1583782680,16.093,316.6,9.58,1583755320,25.73,1583794560,8.86,1583755200,25.45,1583794560,"US","Pinal County, AZ",2020-03-09,NA
1583136000,"Clear throughout the day.","clear-day",1583159640,1583200740,0.26,0.0226,0.0581,1583189100,0.04,"rain",15.36,1583186520,7.75,1583242080,15.08,1583186520,6.21,1583243400,-9.38,0.28,1017.8,2.7,12.04,1583136000,48,0.02,5,1583180700,16.093,333,1.65,1583160180,15.36,1583186520,-1.02,1583160240,15.08,1583186520,"US","Placer County, CA",2020-03-02,NA
1583222400,"Clear throughout the day.","clear-day",1583245980,1583287200,0.3,0.0176,0.0599,1583280000,0.03,"rain",21.03,1583272740,8.83,1583331720,20.75,1583272740,7.96,1583332080,0.5,0.41,1016.9,2.15,6.3,1583223240,60,0.02,5,1583266380,16.093,320.9,7.75,1583242080,21.03,1583272740,6.21,1583243400,20.75,1583272740,"US","Placer County, CA",2020-03-03,NA
1583308800,"Clear throughout the day.","clear-day",1583332260,1583373660,0.33,0.0105,0.0333,1583366400,0.02,"rain",20.16,1583358660,8.53,1583416800,19.88,1583358660,7.47,1583416800,0.27,0.4,1018.5,1.76,3.58,1583312040,107,0.06,5,1583352420,16.093,327.2,8.83,1583331720,20.16,1583358660,7.96,1583332080,19.88,1583358660,"US","Placer County, CA",2020-03-04,NA
1583395200,"Clear throughout the day.","clear-day",1583418600,1583460120,0.37,0.0093,0.0398,1583420160,0.01,"rain",19.86,1583442660,8.43,1583505180,19.58,1583442660,8,1583504220,1.43,0.46,1019.2,1.9,6.01,1583438700,146,0.12,5,1583439480,16.093,320.7,8.53,1583416800,19.86,1583442660,7.47,1583416800,19.58,1583442660,"US","Placer County, CA",2020-03-05,NA
1583481600,"Clear throughout the day.","clear-day",1583504880,1583546580,0.4,0.0158,0.0361,1583494800,0.06,"rain",16.39,1583525700,2.94,1583596800,16.11,1583525700,1.3,1583596800,3.22,0.59,1014.1,1.99,8.64,1583530080,175,0.24,5,1583525220,16.056,327.1,6.55,1583564400,16.39,1583525700,5.82,1583564400,16.11,1583525700,"US","Placer County, CA",2020-03-06,NA
1583568000,"Rain (with a chance of 1–3 cm. of snow) throughout the day.","rain",1583591220,1583633040,0.44,1.6891,3.5514,1583589840,0.9,"rain",4.3,1583624460,2.66,1583661420,4.02,1583625840,1.99,1583643600,3.23,0.96,1013.7,1.74,6.1,1583614500,191,0.9,3,1583611920,8.59,349.6,2.82,1583643540,6.55,1583568000,1.1,1583614680,5.08,1583568000,"US","Placer County, CA",2020-03-07,NA
1583654400,"Rain in the morning and afternoon.","rain",1583677500,1583719500,0.48,0.8396,5.5902,1583704980,0.72,"rain",6.66,1583697660,3.58,1583765040,5.57,1583712600,3.85,1583765040,3.55,0.94,1016.3,1.01,3.22,1583701260,185,0.84,3,1583698020,14.507,372,2.66,1583661420,6.66,1583697660,2.93,1583661420,5.57,1583712600,"US","Placer County, CA",2020-03-08,NA
1583737200,"Partly cloudy throughout the day.","rain",1583763840,1583805960,0.52,0.144,1.8187,1583748120,0.46,"rain",12.31,1583791320,6.13,1583841780,12.03,1583791320,4.83,1583842380,3.34,0.77,1019.5,1.24,3.65,1583781960,157,0.63,3,1583782020,16.093,398.9,3.58,1583765040,12.31,1583791320,3.85,1583765040,12.03,1583791320,"US","Placer County, CA",2020-03-09,NA
1583470800,"Clear throughout the day.","clear-day",1583496180,1583538180,0.4,0.0118,0.0269,1583489400,0.1,"rain",13.11,1583522760,-0.84,1583581980,12.83,1583522760,-3.3,1583582100,1.33,0.65,1023.5,4.46,13.55,1583521560,317,0.14,6,1583516940,16.093,318,4.47,1583553600,13.11,1583522760,1.99,1583553600,12.83,1583522760,"US","Polk County, GA",2020-03-06,NA
1583557200,"Clear throughout the day.","clear-day",1583582520,1583624640,0.44,0.0091,0.0237,1583620320,0.04,"rain",14.01,1583611320,0.21,1583661480,13.73,1583611320,-1.07,1583662200,-2.1,0.59,1031.6,2.42,9.09,1583557200,356,0.01,6,1583603580,16.093,323.2,-0.84,1583581980,14.01,1583611320,-3.3,1583582100,13.73,1583611320,"US","Polk County, GA",2020-03-07,NA
1583643600,"Partly cloudy throughout the day.","clear-day",1583668860,1583711040,0.47,0.0073,0.0241,1583721960,0.01,"rain",17.93,1583697600,4.69,1583747940,17.65,1583697600,3.07,1583748120,-0.67,0.56,1033.8,2.16,7.77,1583680560,141,0.31,5,1583689200,16.093,313.5,0.21,1583661480,17.93,1583697600,-1.07,1583662200,17.65,1583697600,"US","Polk County, GA",2020-03-08,NA
1583726400,"Mostly cloudy throughout the day.","partly-cloudy-day",1583755140,1583797500,0.51,0.0089,0.0241,1583748240,0.07,"rain",20.43,1583783460,11.86,1583838360,20.15,1583783460,12.13,1583838360,5.89,0.66,1032,2.99,10.27,1583766420,161,0.62,5,1583775540,16.093,302.2,4.69,1583747940,20.43,1583783460,3.07,1583748120,20.15,1583783460,"US","Polk County, GA",2020-03-09,NA
1583038800,"Clear throughout the day.","clear-day",1583061660,1583102280,0.23,0.0088,0.0396,1583082000,0.06,"snow",1.15,1583093220,-5.27,1583131800,-3.2,1583107200,-6.6,1583149140,-13.44,0.48,1018.2,3.32,9.13,1583096280,304,0.06,3,1583081820,16.093,402.9,-7.79,1583058600,1.15,1583093220,-12.76,1583057100,-2.54,1583110860,"US","Providence County, RI",2020-03-01,0.2
1583125200,"Clear throughout the day.","clear-day",1583148000,1583188740,0.26,0.0218,0.0441,1583137680,0.1,"snow",12.35,1583177760,6.89,1583235600,12.07,1583177760,4.84,1583197080,-2.17,0.65,1016.4,3.7,13.96,1583193240,192,0.22,4,1583168640,16.093,356.3,-5.27,1583131800,12.35,1583177760,-6.6,1583149140,12.07,1583177760,"US","Providence County, RI",2020-03-02,0.2
1583211600,"Light rain in the evening and overnight.","rain",1583234280,1583275200,0.29,0.107,0.8908,1583280360,0.77,"rain",15.87,1583256480,5.72,1583319660,15.59,1583256480,2.44,1583320140,6.67,0.78,1005.1,3.37,11.83,1583294400,199,0.63,3,1583254620,15.389,385.1,6.89,1583235600,15.87,1583256480,5.58,1583235720,15.59,1583256480,"US","Providence County, RI",2020-03-03,NA
1583298000,"Clear throughout the day.","rain",1583320560,1583361720,0.33,0.0562,0.4212,1583298660,0.67,"rain",10.79,1583351460,1.63,1583404260,10.87,1583350440,-2.04,1583403420,-1.02,0.56,1003,5.8,15.54,1583327220,274,0.3,3,1583340660,16.006,390.7,5.49,1583380800,10.79,1583351460,2.44,1583320140,10.87,1583350440,"US","Providence County, RI",2020-03-04,NA
