"province","country","lat","lon","date","confirmed","deaths","recovered","day_since_first_case_province","day_since_first_case_country"
"1957","Germany","Germany",51,9,2020-02-10,14,0,0,15,15
"1958","Germany","Germany",51,9,2020-02-11,16,0,0,16,16
"1959","Germany","Germany",51,9,2020-02-12,16,0,0,17,17
"1960","Germany","Germany",51,9,2020-02-13,16,0,1,18,18
"1961","Germany","Germany",51,9,2020-02-14,16,0,1,19,19
"1962","Germany","Germany",51,9,2020-02-15,16,0,1,20,20
"1963","Germany","Germany",51,9,2020-02-16,16,0,1,21,21
"1964","Germany","Germany",51,9,2020-02-17,16,0,1,22,22
"1965","Germany","Germany",51,9,2020-02-18,16,0,12,23,23
"1966","Germany","Germany",51,9,2020-02-19,16,0,12,24,24
"1967","Germany","Germany",51,9,2020-02-20,16,0,12,25,25
"1968","Germany","Germany",51,9,2020-02-21,16,0,14,26,26
"1969","Germany","Germany",51,9,2020-02-22,16,0,14,27,27
"1970","Germany","Germany",51,9,2020-02-23,16,0,14,28,28
"1971","Germany","Germany",51,9,2020-02-24,16,0,14,29,29
"1972","Germany","Germany",51,9,2020-02-25,17,0,14,30,30
"1973","Germany","Germany",51,9,2020-02-26,27,0,15,31,31
"1974","Germany","Germany",51,9,2020-02-27,46,0,16,32,32
"1975","Germany","Germany",51,9,2020-02-28,48,0,16,33,33
"1976","Germany","Germany",51,9,2020-02-29,79,0,16,34,34
"1977","Germany","Germany",51,9,2020-03-01,130,0,16,35,35
"1978","Germany","Germany",51,9,2020-03-02,159,0,16,36,36
"1979","Germany","Germany",51,9,2020-03-03,196,0,16,37,37
"1980","Germany","Germany",51,9,2020-03-04,262,0,16,38,38
"1981","Germany","Germany",51,9,2020-03-05,482,0,16,39,39
"1982","Germany","Germany",51,9,2020-03-06,670,0,17,40,40
"1983","Germany","Germany",51,9,2020-03-07,799,0,18,41,41
"1984","Germany","Germany",51,9,2020-03-08,1040,0,18,42,42
"1985","Germany","Germany",51,9,2020-03-09,1176,2,18,43,43
"1986","Germany","Germany",51,9,2020-03-10,1457,2,18,44,44
"1987","Germany","Germany",51,9,2020-03-11,1908,3,25,45,45
"1988","Germany","Germany",51,9,2020-03-12,2078,3,25,46,46
"1989","Germany","Germany",51,9,2020-03-13,3675,7,46,47,47
"1990","Germany","Germany",51,9,2020-03-14,4585,9,46,48,48
"1991","Germany","Germany",51,9,2020-03-15,5795,11,46,49,49
"1992","Germany","Germany",51,9,2020-03-16,7272,17,67,50,50
"1993","Germany","Germany",51,9,2020-03-17,9257,24,67,51,51
"1994","Germany","Germany",51,9,2020-03-18,12327,28,105,52,52
"1995","Germany","Germany",51,9,2020-03-19,15320,44,113,53,53
"1996","Germany","Germany",51,9,2020-03-20,19848,67,180,54,54
"1997","Germany","Germany",51,9,2020-03-21,22213,84,233,55,55
"1998","Germany","Germany",51,9,2020-03-22,24873,94,266,56,56
"1999","Germany","Germany",51,9,2020-03-23,24873,94,266,57,57
"2000","Ghana","Ghana",7.9465,-1.0232,2020-03-14,3,0,0,1,1
"2001","Ghana","Ghana",7.9465,-1.0232,2020-03-15,6,0,0,2,2
"2002","Ghana","Ghana",7.9465,-1.0232,2020-03-16,6,0,0,3,3
"2003","Ghana","Ghana",7.9465,-1.0232,2020-03-17,7,0,0,4,4
"2004","Ghana","Ghana",7.9465,-1.0232,2020-03-18,7,0,0,5,5
"2005","Ghana","Ghana",7.9465,-1.0232,2020-03-19,11,0,0,6,6
"2006","Ghana","Ghana",7.9465,-1.0232,2020-03-20,16,0,0,7,7
"2007","Ghana","Ghana",7.9465,-1.0232,2020-03-21,19,1,0,8,8
"2008","Ghana","Ghana",7.9465,-1.0232,2020-03-22,24,1,0,9,9
"2009","Ghana","Ghana",7.9465,-1.0232,2020-03-23,24,1,0,10,10
"2010","Gibraltar","United Kingdom",36.1408,-5.3536,2020-03-04,1,0,0,1,34
"2011","Gibraltar","United Kingdom",36.1408,-5.3536,2020-03-05,1,0,0,2,35
"2012","Gibraltar","United Kingdom",36.1408,-5.3536,2020-03-06,1,0,0,3,36
"2013","Gibraltar","United Kingdom",36.1408,-5.3536,2020-03-07,1,0,0,4,37
"2014","Gibraltar","United Kingdom",36.1408,-5.3536,2020-03-08,1,0,0,5,38
"2015","Gibraltar","United Kingdom",36.1408,-5.3536,2020-03-09,1,0,0,6,39
"2016","Gibraltar","United Kingdom",36.1408,-5.3536,2020-03-10,1,0,1,7,40
"2017","Gibraltar","United Kingdom",36.1408,-5.3536,2020-03-11,1,0,1,8,41
"2018","Gibraltar","United Kingdom",36.1408,-5.3536,2020-03-12,1,0,1,9,42
"2019","Gibraltar","United Kingdom",36.1408,-5.3536,2020-03-13,1,0,1,10,43
"2020","Gibraltar","United Kingdom",36.1408,-5.3536,2020-03-14,1,0,1,11,44
"2021","Gibraltar","United Kingdom",36.1408,-5.3536,2020-03-15,1,0,1,12,45
"2022","Gibraltar","United Kingdom",36.1408,-5.3536,2020-03-16,1,0,1,13,46
"2023","Gibraltar","United Kingdom",36.1408,-5.3536,2020-03-17,3,0,1,14,47
"2024","Gibraltar","United Kingdom",36.1408,-5.3536,2020-03-18,8,0,2,15,48
"2025","Gibraltar","United Kingdom",36.1408,-5.3536,2020-03-19,10,0,2,16,49
"2026","Gibraltar","United Kingdom",36.1408,-5.3536,2020-03-20,10,0,2,17,50
"2027","Gibraltar","United Kingdom",36.1408,-5.3536,2020-03-21,10,0,2,18,51
"2028","Gibraltar","United Kingdom",36.1408,-5.3536,2020-03-22,15,0,2,19,52
"2029","Gibraltar","United Kingdom",36.1408,-5.3536,2020-03-23,15,0,2,20,53
"2030","Grafton County, NH","US",43.9088,-71.826,2020-03-02,1,0,0,1,41
"2031","Grafton County, NH","US",43.9088,-71.826,2020-03-03,2,0,0,2,42
"2032","Grafton County, NH","US",43.9088,-71.826,2020-03-04,2,0,0,3,43
"2033","Grafton County, NH","US",43.9088,-71.826,2020-03-05,2,0,0,4,44
"2034","Grafton County, NH","US",43.9088,-71.826,2020-03-06,2,0,0,5,45
"2035","Grafton County, NH","US",43.9088,-71.826,2020-03-07,2,0,0,6,46
"2036","Grafton County, NH","US",43.9088,-71.826,2020-03-08,3,0,0,7,47
"2037","Grafton County, NH","US",43.9088,-71.826,2020-03-09,3,0,0,8,48
"2038","Grand Princess","US",37.6489,-122.6655,2020-03-07,21,0,0,1,46
"2039","Grand Princess","US",37.6489,-122.6655,2020-03-08,21,0,0,2,47
"2040","Grand Princess","US",37.6489,-122.6655,2020-03-09,21,0,0,3,48
"2041","Grand Princess","US",37.6489,-122.6655,2020-03-10,21,0,0,4,49
"2042","Grand Princess","US",37.6489,-122.6655,2020-03-11,21,0,0,5,50
"2043","Grand Princess","US",37.6489,-122.6655,2020-03-12,21,0,0,6,51
"2044","Grand Princess","US",37.6489,-122.6655,2020-03-13,21,0,0,7,52
"2045","Grand Princess","Canada",37.6489,-122.6655,2020-03-13,2,0,0,8,48
